Date,Time,Rg,Ratm,Rn,T_soilref,Ta,RH,uref,LAI_total,LAI_green,displacement_height,z0_soil,z0_canopy,zh,zref,Rain,O3_concentration,Pesticid_concentration,Pest_soil,NH3_concentration,GammaLeaf_NH3,GammaSoil_NH3,R_litter_NH3
[dd/mm/yyy,,[W.m-2],[W.m-2],[W.m-2],[ｰC],[ｰC],[%],[m.s-1],[m2.m-2],[m2.m-2],[m],[m],[m],[m],[m],[mm],[ｵg.m-3],[ｵg.m-3],[ｵg.m-3],[ｵg.m-3],[-],[-],[s.m-1]
9/15/2008,0:00:00,-2.615,358.167855,-67.12,16.93,8.92,88.6,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,26.986734,0,0,0,250,3000,0
9/15/2008,0:30:00,-2.663,359.643863,-67.41,16.9,9.21,88.4,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,21.272562,0,0,0,250,3000,0
9/15/2008,1:00:00,-2.756,360.255958,-68.05,16.865,9.33,87.9,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,14.972155,0,0,0,250,3000,0
9/15/2008,1:30:00,-2.911,361.073299,-63.05,16.82,9.49,88,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,16.864317,0,0,0,250,3000,0
9/15/2008,2:00:00,-2.977,359.440005,-61,16.77,9.17,88,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,24.66009,0,0,0,250,3000,0
9/15/2008,2:30:00,-2.859,356.747059,-60.22,16.715,8.64,90.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,18.882883,0,0,0,250,3000,0
9/15/2008,3:00:00,-2.896,355.633688,-63.37,16.66,8.42,91.3,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,19.865234,0,0,0,250,3000,0
9/15/2008,3:30:00,-2.316,350.255772,-57.04,16.595,7.35,92.4,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,23.704826,0,0,0,250,3000,0
9/15/2008,4:00:00,-1.771,347.202394,-58.57,16.525,6.737,93.9,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,20.980884,0,0,0,250,3000,0
9/15/2008,4:30:00,-1.855,348.90842,-56.27,16.46,7.08,94.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,19.308355,0,0,0,250,3000,0
9/15/2008,5:00:00,-2.076,351.256323,-54.91,16.39,7.55,94.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,14.251741,0,0,0,250,3000,0
9/15/2008,5:30:00,1.67,350.305749,-48.4,16.305,7.36,94.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,21.894387,0,0,0,250,3000,0
9/15/2008,6:00:00,50.08,349.506762,-14.84,16.23,7.2,94.3,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,16.637767,0,0,0,250,3000,0
9/15/2008,6:30:00,139.7,350.005968,55.76,16.15,7.3,94.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,15.905811,0,0,0,250,3000,0
9/15/2008,7:00:00,247.9,354.069273,122.1,16.07,8.11,93.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,30.800144,0,0,0,250,3000,0
9/15/2008,7:30:00,333.6,362.045696,169.4,15.99,9.68,89.9,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,48.386405,0,0,0,250,3000,0
9/15/2008,8:00:00,379.4,368.02511,201.4,15.9,10.84,82.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,62.234155,0,0,0,250,3000,0
9/15/2008,8:30:00,463.7,375.129436,260,15.82,12.2,75.4,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0.2,71.716806,0,0,0,250,3000,0
9/15/2008,9:00:00,567.2,381.856028,334.5,15.745,13.47,65.6,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,76.840919,0,0,0,250,3000,0
9/15/2008,9:30:00,660.3,384.207467,413.6,15.67,13.91,62.36,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,77.852283,0,0,0,250,3000,0
9/15/2008,10:00:00,645.9,388.186629,406.6,15.6,14.65,58.6,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,80.316099,0,0,0,250,3000,0
9/15/2008,10:30:00,699.9,391.381285,436.8,15.55,15.24,53.78,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,81.787799,0,0,0,250,3000,0
9/15/2008,11:00:00,791,396.456916,525.2,15.505,16.17,47.83,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,82.550923,0,0,0,250,3000,0
9/15/2008,11:30:00,477.8,396.895824,316.2,15.475,16.25,44.87,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,83.443875,0,0,0,250,3000,0
9/15/2008,12:00:00,469,396.676325,281.5,15.465,16.21,46.44,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,82.909181,0,0,0,250,3000,0
9/15/2008,12:30:00,443.2,397.005608,261.1,15.465,16.27,45.26,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,83.838108,0,0,0,250,3000,0
9/15/2008,13:00:00,458.7,397.115414,266.8,15.485,16.29,44.07,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,84.099497,0,0,0,250,3000,0
9/15/2008,13:30:00,368.6,398.489919,208.1,15.52,16.54,45.12,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,85.340106,0,0,0,250,3000,0
9/15/2008,14:00:00,237.8,396.018373,127,15.56,16.09,49.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,86.221093,0,0,0,250,3000,0
9/15/2008,14:30:00,239.7,395.799238,125.5,15.615,16.05,49.16,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,87.792408,0,0,0,250,3000,0
9/15/2008,15:00:00,158.8,395.470706,77.7,15.68,15.99,49.99,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,87.960975,0,0,0,250,3000,0
9/15/2008,15:30:00,149.2,393.776546,71.5,15.745,15.68,52.64,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,88.639124,0,0,0,250,3000,0
9/15/2008,16:00:00,135.9,393.558342,60.69,15.815,15.64,54.12,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,88.47541,0,0,0,250,3000,0
9/15/2008,16:30:00,94.9,391.652922,32.58,15.885,15.29,56.47,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,88.010513,0,0,0,250,3000,0
9/15/2008,17:00:00,40.43,390.187761,1.789,15.955,15.02,58.46,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,88.269294,0,0,0,250,3000,0
9/15/2008,17:30:00,16.38,388.402596,-14.15,16.02,14.69,60.96,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,86.134103,0,0,0,250,3000,0
9/15/2008,18:00:00,6.494,386.623563,-20.04,16.08,14.36,63.26,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,84.324754,0,0,0,250,3000,0
9/15/2008,18:30:00,-0.457,385.172542,-21.47,16.14,14.09,64.72,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,86.09329,0,0,0,250,3000,0
9/15/2008,19:00:00,-0.99,383.511596,-23.06,16.185,13.78,67.04,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,83.4677,0,0,0,250,3000,0
9/15/2008,19:30:00,-1.075,381.696097,-25.59,16.235,13.44,69.26,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,76.522319,0,0,0,250,3000,0
9/15/2008,20:00:00,-0.881,380.471625,-23.36,16.27,13.21,69.63,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,82.744167,0,0,0,250,3000,0
9/15/2008,20:30:00,-0.998,379.197059,-22.83,16.3,12.97,71.6,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,88.37939,0,0,0,250,3000,0
9/15/2008,21:00:00,-1.037,378.031522,-21.73,16.32,12.75,73.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,89.953424,0,0,0,250,3000,0
9/15/2008,21:30:00,-1.064,377.079902,-20.56,16.34,12.57,74.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,86.17585,0,0,0,250,3000,0
9/15/2008,22:00:00,-1.075,375.919251,-25.11,16.35,12.35,75,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,74.385783,0,0,0,250,3000,0
9/15/2008,22:30:00,-1.084,373.868321,-25.97,16.355,11.96,76.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,69.710703,0,0,0,250,3000,0
9/15/2008,23:00:00,-1.411,371.930335,-37.47,16.355,11.59,77.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,68.18729,0,0,0,250,3000,0
9/15/2008,23:30:00,-1.525,370.99026,-37.74,16.345,11.41,78.3,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,67.99442,0,0,0,250,3000,0
9/16/2008,0:00:00,-1.644,369.843701,-43.71,16.335,11.19,78.9,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,60.604255,0,0,0,250,3000,0
9/16/2008,0:30:00,-2.99,366.781958,-72,16.325,10.6,79,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,70.140775,0,0,0,250,3000,0
9/16/2008,1:00:00,-3.331,363.122736,-69.53,16.31,9.89,79.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,65.07638,0,0,0,250,3000,0
9/16/2008,1:30:00,-2.766,358.066229,-72.5,16.285,8.9,82.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,49.488267,0,0,0,250,3000,0
9/16/2008,2:00:00,-2.802,354.623796,-70.5,16.255,8.22,87,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,44.782731,0,0,0,250,3000,0
9/16/2008,2:30:00,-2.957,356.797729,-61.12,16.235,8.65,85.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,26.899828,0,0,0,250,3000,0
9/16/2008,3:00:00,-2.978,354.573358,-59.09,16.2,8.21,86.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,30.415289,0,0,0,250,3000,0
9/16/2008,3:30:00,-2.671,351.356496,-61.34,16.16,7.57,88.7,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,28.504054,0,0,0,250,3000,0
9/16/2008,4:00:00,-2.534,347.659372,-62.64,16.12,6.829,90.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,28.049572,0,0,0,250,3000,0
9/16/2008,4:30:00,-2.574,347.902946,-59.87,16.07,6.878,90.3,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,19.873298,0,0,0,250,3000,0
9/16/2008,5:00:00,-2.252,343.021275,-61.97,16.015,5.891,91.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,21.79812,0,0,0,250,3000,0
9/16/2008,5:30:00,1.135,342.416541,-56.93,15.96,5.768,92.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,21.826517,0,0,0,250,3000,0
9/16/2008,6:00:00,33.93,346.750827,-32.69,15.9,6.646,93,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,21.397945,0,0,0,250,3000,0
9/16/2008,6:30:00,103.6,348.958252,13.9,15.835,7.09,91.6,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,15.787087,0,0,0,250,3000,0
9/16/2008,7:00:00,191.2,352.660695,67.35,15.765,7.83,89,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,19.137295,0,0,0,250,3000,0
9/16/2008,7:30:00,288.1,357.60918,140.7,15.695,8.81,84.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,16.560665,0,0,0,250,3000,0
9/16/2008,8:00:00,392.7,363.430902,219,15.62,9.95,78.9,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,30.07791,0,0,0,250,3000,0
9/16/2008,8:30:00,465.7,367.921394,294,15.55,10.82,75,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,56.522259,0,0,0,250,3000,0
9/16/2008,9:00:00,518.3,371.460075,326.6,15.475,11.5,71.4,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,68.176629,0,0,0,250,3000,0
9/16/2008,9:30:00,488.8,374.393398,312.2,15.405,12.06,68.66,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,73.090908,0,0,0,250,3000,0
9/16/2008,10:00:00,469.6,378.349129,301.2,15.345,12.81,62.78,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,74.69052,0,0,0,250,3000,0
9/16/2008,10:30:00,585.5,382.549645,373.4,15.285,13.6,58.11,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,75.61074,0,0,0,250,3000,0
9/16/2008,11:00:00,674.3,385.440941,436.9,15.23,14.14,55.39,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,76.321991,0,0,0,250,3000,0
9/16/2008,11:30:00,737,389.483781,491.3,15.195,14.89,51.7,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,74.62634,0,0,0,250,3000,0
9/16/2008,12:00:00,731,391.218371,497.6,15.165,15.21,51.11,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,73.709238,0,0,0,250,3000,0
9/16/2008,12:30:00,721,392.686432,484,15.155,15.48,51.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,78.561665,0,0,0,250,3000,0
9/16/2008,13:00:00,475.3,392.904274,297.9,15.15,15.52,50.87,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,76.144627,0,0,0,250,3000,0
9/16/2008,13:30:00,479.5,393.776546,282,15.16,15.68,50.04,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,72.995616,0,0,0,250,3000,0
9/16/2008,14:00:00,485.4,395.963581,276.2,15.18,16.08,48.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,55.849339,0,0,0,250,3000,0
9/16/2008,14:30:00,538.8,399.150947,318.6,15.22,16.66,45.66,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,56.533631,0,0,0,250,3000,0
9/16/2008,15:00:00,385.7,399.09583,198.4,15.275,16.65,45.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,0,0,0,0,250,3000,0
9/16/2008,15:30:00,343.8,398.875419,145.4,15.335,16.61,45.37,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,0,0,0,0,250,3000,0
9/16/2008,16:00:00,256.5,399.20607,81.7,15.4,16.67,45.92,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,86.553342,0,0,0,250,3000,0
9/16/2008,16:30:00,140.2,397.060508,17.76,15.48,16.28,46.5,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,90.478644,0,0,0,250,3000,0
9/16/2008,17:00:00,122.4,396.237599,1.669,15.555,16.13,47.54,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,87.440326,0,0,0,250,3000,0
9/16/2008,17:30:00,52.51,392.740884,-40.47,15.635,15.49,48.84,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,80.473159,0,0,0,250,3000,0
9/16/2008,18:00:00,13.82,388.402596,-65.53,15.715,14.69,51.68,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,70.129202,0,0,0,250,3000,0
9/16/2008,18:30:00,-1.612,380.897194,-61.17,15.79,13.29,56.22,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,66.922803,0,0,0,250,3000,0
9/16/2008,19:00:00,-2.777,376.657536,-76.6,15.855,12.49,58.47,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,59.041985,0,0,0,250,3000,0
9/16/2008,19:30:00,-2.646,371.512304,-61.62,15.915,11.51,62.01,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,56.063755,0,0,0,250,3000,0
9/16/2008,20:00:00,-2.824,369.843701,-59.51,15.975,11.19,63.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,54.89346,0,0,0,250,3000,0
9/16/2008,20:30:00,-2.672,368.492106,-63.14,16.02,10.93,64.89,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,57.797709,0,0,0,250,3000,0
9/16/2008,21:00:00,-2.415,368.128849,-57.64,16.055,10.86,65.16,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,59.508023,0,0,0,250,3000,0
9/16/2008,21:30:00,-2.312,364.820079,-52.39,16.085,10.22,68.97,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,54.024424,0,0,0,250,3000,0
9/16/2008,22:00:00,-1.881,362.968726,-45.96,16.095,9.86,72.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,51.672697,0,0,0,250,3000,0
9/16/2008,22:30:00,-1.704,365.541958,-46.12,16.1,10.36,71.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,51.535458,0,0,0,250,3000,0
9/16/2008,23:00:00,-1.901,367.247771,-48.57,16.1,10.69,69.72,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,50.847748,0,0,0,250,3000,0
9/16/2008,23:30:00,-2.015,362.763456,-45.71,16.09,9.82,73.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,44.287651,0,0,0,250,3000,0
9/17/2008,0:00:00,-1.883,362.712152,-39.94,16.07,9.81,73.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,42.85203,0,0,0,250,3000,0
9/17/2008,0:30:00,-2.15,360.511227,-55.74,16.04,9.38,75.6,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,39.087046,0,0,0,250,3000,0
9/17/2008,1:00:00,-2.48,359.847808,-66.32,16.01,9.25,76.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,37.754644,0,0,0,250,3000,0
9/17/2008,1:30:00,-2.637,354.119657,-62,15.975,8.12,80.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,36.552401,0,0,0,250,3000,0
9/17/2008,2:00:00,-2.513,356.899085,-60.45,15.935,8.67,80.1,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,31.900147,0,0,0,250,3000,0
9/17/2008,2:30:00,-2.67,354.270843,-55.42,15.895,8.15,81.4,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,29.676218,0,0,0,250,3000,0
9/17/2008,3:00:00,-2.605,351.857682,-54.51,15.845,7.67,84,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,29.705597,0,0,0,250,3000,0
9/17/2008,3:30:00,-2.307,352.409606,-53.25,15.795,7.78,82.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,30.665739,0,0,0,250,3000,0
9/17/2008,4:00:00,-2.333,350.005968,-57.88,15.745,7.3,84.2,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,28.694617,0,0,0,250,3000,0
9/17/2008,4:30:00,-2.147,345.967834,-51.81,15.685,6.488,86.8,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,27.051472,0,0,0,250,3000,0
9/17/2008,5:00:00,-2.318,347.003849,-54.72,15.63,6.697,87.3,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,24.341011,0,0,0,250,3000,0
9/17/2008,5:30:00,-1.000455,348.127329,0,15.63,6.923117,87.152979,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,26.456431,0,0,0,250,3000,0
9/17/2008,6:00:00,12.3751,348.397787,0,15.63,6.977468,87.201457,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,28.350259,0,0,0,250,3000,0
9/17/2008,6:30:00,53.65649,349.33331,0,15.63,7.165229,87.831669,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,20.041451,0,0,0,250,3000,0
9/17/2008,7:00:00,115.982193,350.270716,0,15.63,7.35299,88.461881,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,10.439378,0,0,0,250,3000,0
9/17/2008,7:30:00,177.906951,356.860446,0,15.63,8.662376,80.414555,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,13.83216,0,0,0,250,3000,0
9/17/2008,8:00:00,262.257949,363.542722,0,15.63,9.971762,72.367229,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,28.279585,0,0,0,250,3000,0
9/17/2008,8:30:00,334.698181,368.699074,0,15.63,10.96986,63.398823,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,39.429298,0,0,0,250,3000,0
9/17/2008,9:00:00,407.034167,373.910085,0,15.63,11.967958,54.430417,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,48.853326,0,0,0,250,3000,0
9/17/2008,9:30:00,410.54378,375.858858,0,15.63,12.338539,52.510694,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,54.047971,0,0,0,250,3000,0
9/17/2008,10:00:00,418.934241,377.815238,0,15.63,12.709119,50.59097,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,56.020327,0,0,0,250,3000,0
9/17/2008,10:30:00,498.011464,379.779246,0,15.63,13.0797,48.496726,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,54.300769,0,0,0,250,3000,0
9/17/2008,11:00:00,591.717867,381.750901,0,15.63,13.450281,46.402482,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,58.411977,0,0,0,250,3000,0
9/17/2008,11:30:00,589.787981,383.730223,0,15.63,13.820862,44.439128,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,54.101752,0,0,0,250,3000,0
9/17/2008,12:00:00,638.989388,385.717233,0,15.63,14.191443,42.475775,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,60.761109,0,0,0,250,3000,0
9/17/2008,12:30:00,688.802907,387.871859,0,15.63,14.59167,41.627412,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,60.288004,0,0,0,250,3000,0
9/17/2008,13:00:00,725.545589,390.0355,0,15.63,14.991898,40.779049,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,65.745506,0,0,0,250,3000,0
9/17/2008,13:30:00,591.220694,391.375592,0,15.63,15.238952,40.202163,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,63.615251,0,0,0,250,3000,0
9/17/2008,14:00:00,539.095054,392.719133,0,15.63,15.486006,39.625276,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,68.684152,0,0,0,250,3000,0
9/17/2008,14:30:00,371.41146,391.456107,0,15.63,15.253775,41.026286,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,65.222623,0,0,0,250,3000,0
9/17/2008,15:00:00,331.340927,390.196129,0,15.63,15.021544,42.427297,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,67.564841,0,0,0,250,3000,0
9/17/2008,15:30:00,280.06262,389.874921,0,15.63,14.962251,43.018727,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,67.395227,0,0,0,250,3000,0
9/17/2008,16:00:00,233.309655,389.553911,0,15.63,14.902958,43.610157,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,72.139606,0,0,0,250,3000,0
9/17/2008,16:30:00,183.958561,388.271853,0,15.63,14.665787,44.376107,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,69.773612,0,0,0,250,3000,0
9/17/2008,17:00:00,97.891514,386.992962,0,15.63,14.428615,45.142058,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,68.171663,0,0,0,250,3000,0
9/17/2008,17:30:00,70.448104,384.365229,0,15.63,13.939448,47.318714,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,61.872271,0,0,0,250,3000,0
9/17/2008,18:00:00,18.311772,381.750901,0,15.63,13.450281,49.49537,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,59.413252,0,0,0,250,3000,0
9/17/2008,18:30:00,-0.711774,377.162265,0,15.63,12.585593,52.336173,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,59.887522,0,0,0,250,3000,0
9/17/2008,19:00:00,-1.684736,372.615119,0,15.63,11.720904,55.176976,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,57.526569,0,0,0,250,3000,0
9/17/2008,19:30:00,-1.676717,368.186113,0,15.63,10.871038,58.657687,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,53.34948,0,0,0,250,3000,0
9/17/2008,20:00:00,-1.666025,363.796707,0,15.63,10.021173,62.138398,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,55.645608,0,0,0,250,3000,0
9/17/2008,20:30:00,-1.647315,362.350774,0,15.63,9.739531,63.713929,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,52.437098,0,0,0,250,3000,0
9/17/2008,21:00:00,-1.636623,360.909156,0,15.63,9.45789,65.28946,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,50.05328,0,0,0,250,3000,0
9/17/2008,21:30:00,-1.639296,359.06916,0,15.63,9.097191,68.24661,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,43.978223,0,0,0,250,3000,0
9/17/2008,22:00:00,-1.639296,357.236209,0,15.63,8.736492,71.20376,2.92332,0.0001,0.0001,0.015075,0.02,0.00201,0.0201,3.17,0,41.17359,0,0,0,250,3000,0
